product_url,product_name,brand,is_original,final_price,old_price,discount,rating,reviews_count,delivery_time,market
/product/krem-dlya-litsa-penka-dlya-umyvaniya-nabor-kosmetiki-dlya-zhenshchin-i-devushek-1744837734/?_bctx=CAYQ7oRS&at=DqtDZyK4jCxpzBOnT5q60wVhVv9KqoT3NojELuQ2D5N8,"Крем для лица - Пенка для умывания, Набор косметики для женщин и девушек",,False,364.0,2300.0,−84%,4.9,281.0,8 марта,YDX
/product/celine-paris-sergi-1654055824/?_bctx=CAYQ7oRS&at=LZtl27p6NHq5gVQQTNgp6rTKVgqgYH34pNoqfDzXJRq,Celine Paris Серьги,,False,995.0,4900.0,−79%,5.0,4.0,Послезавтра,YDX
/product/silk-tverdoe-mylo-1659438986/?_bctx=CAYQ7oRS&at=pZtpZ7NYQh0wrj5oto2A29lSJjqAjPTv02Rr6CK0VN03,Silk Твердое мыло,,False,322.0,1265.0,−74%,4.9,1360.0,6 марта,YDX
/product/concept-professionalnyy-nabor-shampun-i-konditsioner-dlya-vosstanovleniya-volos-detox-balance-fusion-1390516447/?_bctx=CAYQ7oRS&at=08tYzpD1JcgO6rZLu06wk7nHPgxjjqiAWArqEcMQj8qR,Concept Профессиональный набор Шампунь и Кондиционер для восстановления волос Detox Balance Fusion,,False,584.0,1154.0,−49%,4.9,1863.0,Завтра,YDX
/product/podvodka-dlya-glaz-korichnevaya-vodostoykaya-waterproof-eyeliner-02-brown-1758800714/?_bctx=CAYQ7oRS&at=w0tgn2zB0cLNVqmOtzVGE1ncGvn3N6uKpWjRDHNV0AjR,Подводка для глаз коричневая водостойкая Waterproof Eyeliner 02 Brown,,False,189.0,1026.0,−81%,4.8,1087.0,Завтра,YDX
/product/axe-podarochnyy-nabor-dlya-muzhchin-gel-dlya-dusha-muzhskoy-i-dezodorant-1692489521/?_bctx=CAYQ7oRS&at=qQtJvVPqLcvowlMYt5XRjAJCANPNQ1CjA10Z1iQr8YMx,AXE подарочный набор для мужчин: гель для душа мужской и дезодорант,Оригинал,False,580.0,3000.0,−80%,5.0,2679.0,Завтра,YDX
/product/perfebelle-komplekt-golovnoy-ubor-aksessuar-299717118/?_bctx=CAYQ7oRS&at=DqtDZyK4jCqqE9ZltzD3P38iNVjJ6Kf5WqrpgfqqLoP1,PERFEBELLE Комплект головной убор + аксессуар,,False,675.0,3900.0,−82%,4.9,1706.0,8 марта,YDX
/product/zunyi-smartfon-note-14-pro-rostest-eac-12-512-gb-chernyy-matovyy-chernyy-1874916070/?_bctx=CAYQ7oRS&at=vQtrZRjQOTBZDjLjHOQ7w25cj9m97AfEkPAOjIZrVNlM,"ZUNYI Смартфон Note 14 Pro Ростест (EAC) 12/512 ГБ, черный матовый, черный",ZUNYI,False,7498.0,54000.0,−86%,4.9,40.0,6 марта,YDX
/product/maska-dlya-litsa-ochishchayushchaya-glinyano-puzyrkovaya-kislorodnaya-ot-pryshchey-i-chernyh-tochek-957892612/?_bctx=CAYQ7oRS&at=6WtZJqA5VcjRQMYwhO5ME1Vc0D0Qg2sjQ1rrxU3EwkAp,Маска для лица очищающая глиняно-пузырьковая кислородная от прыщей и черных точек / Milky Piggy Carbonated Bubble Clay Mask 100 мл,Elizavecca,True,585.0,1500.0,−61%,4.9,296.0,10 марта,YDX
/product/holly-polly-nesmyvaemyy-sprey-konditsioner-15v1-help-me-miracle-spray-200-ml-1777259508/?_bctx=CAYQ7oRS&at=28t0QgJMKCqnQP8rcmk5pJ7IVVQ7ElTvRLD8ETYv329g,Holly Polly Несмываемый спрей-кондиционер 15в1 Help Me Miracle Spray 200 мл,HOLLY POLLY,False,394.0,699.0,−43%,4.9,417.0,Завтра,YDX
/product/botavikos-omolazhivayushchiy-mist-dlya-litsa-anti-age-100ml-1742008573/?_bctx=CAYQ7oRS&at=Z8tXY0VJPsx6KAjBtYynR2zCB1P7LkIzAv4roSyqrk4k,Botavikos Омолаживающий мист для лица ANTI-AGE 100ml,Botavikos,False,367.0,2112.0,−82%,5.0,7.0,Завтра,YDX
/product/botinki-daliya-1721798006/?_bctx=CAYQ7oRS&at=RltyXxk2nuo5v1rBTVMrEpKHNxnAo8fED5MqwS4JLO1R,Ботинки DALIYA,,False,893.0,7500.0,−88%,5.0,4.0,Завтра,YDX
/product/sergi-transformery-kongo-s-podveskami-1-sht-1447920607/?_bctx=CAYQ7oRS&at=ywtA3pzx6uq4Q1oNIVXXJ7Ku8wjZJMf8lyPQJcoJE61y,Серьги трансформеры конго с подвесками 1 шт,,False,169.0,1200.0,−85%,4.5,10.0,Завтра,YDX
/product/syvorotka-dlya-litsa-effekt-botoksa-omolazhivayushchaya-s-peptidami-koenzimom-q10-1302154191/?_bctx=CAYQ7oRS&at=OgtEkM9W5cR064O6hDXgnDLC7AkL7NTovRXR6TOlzJpR,"Сыворотка для лица. ЭФФЕКТ БОТОКСА. Омолаживающая . С пептидами,, коэнзимом Q10.",,False,424.0,1999.0,−78%,4.8,132.0,8 марта,YDX
/product/krem-dlya-kozhi-regeneriruyushchiy-s-pantenolom-barer-2-sht-po-100-ml-847272496/?_bctx=CAYQ7oRS&at=46tRxqQXYsN90kZMhEoZ7q3hWx24wqtoGApoqU5Y05M5,Крем для кожи регенерирующий с пантенолом Барьер 2 шт. по 100 мл.,Оригинал,False,263.0,650.0,−59%,4.9,543.0,6 марта,YDX
/product/duhi-zhenskie-proniche-fragrance-studio-mango-vanilla-neroli-1633148530/?_bctx=CAYQ7oRS&at=mqtkq9KO1cVzxwjPHVVJ4EKHLDon38hj42vyZC9RE0E6,Духи женские ProNiche Fragrance Studio Mango Vanilla Neroli,,False,992.0,2699.0,−63%,4.7,50.0,Завтра,YDX
/product/patchi-dlya-glaz-s-tsentelloy-i-peptidnym-kompleksom-medi-peel-peptide-9-hyaluron-cica-ampoule-eye-1703900876/?_bctx=CAYQ7oRS&at=ywtA3pzx6uMn0N9vh19RRLnHZjDmxvuyQXgB6fvmq1g2,"Патчи для глаз с центеллой и пептидным комплексом MEDI-PEEL Peptide 9 Hyaluron CICA Ampoule Eye Patch 60 шт, Корея",10 ₽ / шт,False,592.0,766.0,−22%,4.6,23.0,6 марта,YDX
/product/sumka-zhenskaya-cherez-plecho-kross-bodi-iz-naturalnoy-kozhi-pletenaya-klatch-vechernyaya-1130510798/?_bctx=CAYQ7oRS&at=BrtzNy9YPHN2ZoArh7RBW8wclQ6L44IDjrxPWfGvZl0D,"Сумка женская, через плечо, кросс боди из натуральной кожи плетеная / клатч, вечерняя, летняя, черная",,False,1798.0,5000.0,−64%,4.9,6073.0,Завтра,YDX
/product/konditsioner-dlya-volos-professionalnyy-marrakesh-1000-ml-1295660440/?_bctx=CAYQ7oRS&at=DqtDZyK4jCk2Wrx5HBXngXgIwrwlKgUnwPL8BcQLEom0,Кондиционер для волос профессиональный Марракеш 1000 мл,,False,445.0,1000.0,−55%,4.9,1538.0,Завтра,YDX
/product/nabor-kastryul-emalirovannyh-s-kryshkoy-iz-nerzhaveyushchey-stali-posuda-dlya-kuhni-i-stolovoy-1845357274/?_bctx=CAYQ7oRS&at=QktJLYE0BcQ4yY6WTMq8rpMCAEzz50iBw9l5MiEO8M4g,"Набор кастрюль эмалированных с крышкой из нержавеющей стали / Посуда для кухни и столовой, подходят для индукционных плит K5-4",,False,2884.0,5000.0,−42%,5.0,813.0,Завтра,YDX
/product/pond-s-rassypchataya-legkaya-matiruyushchaya-pudra-dlya-litsa-3d-siyanie-s-gialuronovoy-kislotoy-3d-636593361/?_bctx=CAYQ7oRS&at=Y7tjXwJrkf8mz805cJyvXVxt3R6JGYfLgY0y0slx18rX,"Pond's Рассыпчатая, лёгкая, матирующая пудра для лица, 3D-сияние с гиалуроновой кислотой, 3D Hya Korean Glow Translucent powder, 50 гр./Волшебная тайская пудра",,False,319.0,992.0,−67%,4.9,1377.0,9 марта,YDX
/product/portmone-koshelek-kartholder-zhenskiy-1397067682/?_bctx=CAYQ7oRS&at=99trjDgGRTQkGRooFBQ9Dnmt4oqOWWFyXNzRVcRxkMLQ,Портмоне кошелек картхолдер женский,,False,408.0,3500.0,−88%,4.8,279.0,Завтра,YDX
